id,word,type,grammar,parent,mean,note,factors,factormean,status,confidence,strlen,source,language
2697,apānudi,,,," 除去$排除$",【aor】,apanudati,,1,80,7,shuihan,zh-hant
2698,apanuditar,.n:base.,.m.,,,m.," ",,1,80,10,shuihan,zh-hant
2699,apanujja,,,apanudati," 除去$排除$",【ger】,,,1,80,8,shuihan,zh-hant
2700,apāpaka,.adj.,,," 無罪惡的$無汚的$f$apāpikā$",a.,[a-pāpa-ka],,1,80,7,shuihan,zh-hant
2701,apāpuraṇa,,,," 鑰匙$鎖$戸鑰(門鑰) = avāpuraṇa$",n.,[cf. apāpurati],,1,80,9,shuihan,zh-hant
2702,apāpurati,,,," 開門$"," ",[Sk. apāvṛṇoti% apa-ā-vṛ],,1,80,9,shuihan,zh-hant
2703,apāpurīyati,,,apāpurati," 開門$",【pass】,,,1,80,11,shuihan,zh-hant
2704,apara,.adj.,,,,a.," ",,1,80,5,shuihan,zh-hant
2705,apāra,,,,$[非-彼岸]$此岸$這一世(此世)$,n.,[a-pāra],,1,80,5,shuihan,zh-hant
2706,aparaanta,.n:base.,,," 後邊$未來$",_comp_,apara+anta,,1,80,9,shuihan,zh-hant
2707,aparaāpariya,.n:base.,,," vedaniya kamma 後々受業$順後受業$",_comp_,apara+āpariya,,1,80,12,shuihan,zh-hant
2708,aparabhāga,.n:base.,,," 後分$後刻$未來$之後$",_comp_,apara+bhāga,,1,80,10,shuihan,zh-hant
2709,aparaddha,.adj.,,," 已違背的$已違反的$罪過的$",a.,[aparajjhati 的 pp.],,1,80,9,shuihan,zh-hant
2710,aparaddha,,,aparajjhati," 犯罪$使怒(惹怒$惹惱$冒犯)$",.pp.,,,1,80,9,shuihan,zh-hant
2711,aparādha,.n:base.,.m.,," 違犯$罪過$犯罪$",m.,[apa-rādha],,1,80,8,shuihan,zh-hant
2712,aparādhika,.adj.,,," 有罪過的$已違犯的$",a.,[＜aparādha],,1,80,10,shuihan,zh-hant
2713,aparādhita,.adj.,,," 有罪過的$已違犯的$",a.,[＜aparādha],,1,80,10,shuihan,zh-hant
2714,aparādhita,,,aparajjhati," 犯罪$使怒(惹怒$惹惱$冒犯)$",.pp.,,,1,80,10,shuihan,zh-hant
2715,aparājita,.adj.,,," 無敗的$",a.,[a-parājita],,1,80,9,shuihan,zh-hant
2716,aparajjhati,,,," 犯罪$使怒(惹怒$惹惱$冒犯)$"," ",[Sk. aparādhyate＜aparādh],,1,80,11,shuihan,zh-hant
2717,aparajju,,,," 其翌日$",adv.,[Sk. apare-dyus],,1,80,8,shuihan,zh-hant
2718,aparāmaṭṭha,.adj.,,," 無執取的$不取著的$",a.,[a-parāmaṭṭha],,1,80,11,shuihan,zh-hant
2719,apāraṇeyya,.adj.,,," 到達不能的$",a.,[cf. paraneti 的 grd.],,1,80,10,shuihan,zh-hant
2720,aparaṇṇa,,,," 後食(調製好的或煮過的穀類或豆穀食品)$穀物$其他種類的穀類或豆穀食品$",n.,[apara-aṇṇa(後-食物)＜anna],,1,80,8,shuihan,zh-hant
2721,aparapaccaya,.adj.,,," 不縁(其)他的$不依存(其)他的$",a.,[a-para-paccaya],,1,80,12,shuihan,zh-hant
2722,aparaselika,,,,$," ",[南方大眾部的一派],,1,80,11,shuihan,zh-hant
2723,aparaseliyam.西山部,,,,$," ",[南方大眾部的一派],,1,80,16,shuihan,zh-hant
2724,aparāyin,.adj.,,," 無依(根)據的$",a.,[a-parāyin],,1,80,8,shuihan,zh-hant
2725,aparibrūhayi,,,," 増大$",【aor】,paribrūhati,,1,80,12,shuihan,zh-hant
2726,aparideva,.n:base.,.m.,," 不悲泣$",m.,[a-parideva],,1,80,9,shuihan,zh-hant
2727,aparighaṃsanta,,,," 無搔抓(的事)$"," ",[a-parighaṃsanta],,1,80,14,shuihan,zh-hant
2728,aparihāniya,.adj.,,," 不衰退$不減退的$",a.,[a-parihāniya],,1,80,11,shuihan,zh-hant
2729,aparimāṇa,.adj.,,," 無量的$無限的$",a.,[a-parimāṇa],,1,80,9,shuihan,zh-hant
2730,aparimeyya,.adj.,,," 不可量的$不可測的$",a.,[a-parimeyya],,1,80,10,shuihan,zh-hant
2731,apariṇata,.adj.,,," 不消化的$",a.,[a-pariṇata],,1,80,9,shuihan,zh-hant
2732,aparinipphanna,.adj.,,," 非圓滿成就的$不完全的$",a.,[a-parinipphanna],,1,80,14,shuihan,zh-hant
2733,aparipakka,.adj.,,," 不消化的$未(遍)熟的$",a.,[a-paripakka],,1,80,10,shuihan,zh-hant
2734,aparisā,.n:base.,.f.,," 非眾(集會)$獨處$",f.,[a-parisā],,1,80,7,shuihan,zh-hant
2735,aparisuddha,.adj.,,," 不遍淨$不清淨的$",a.,[a-parisuddha],,1,80,11,shuihan,zh-hant
2736,aparitassaṃ,,,," 不恐怖(害怕)的人$"," ",[a-paritassati 的 ppr. m. sg. nom.],,1,80,11,shuihan,zh-hant
2737,aparitassana,.adj.,,," 不戰慄的$不恐怖(害怕)的$",a.,[a-paritassa-na],,1,80,12,shuihan,zh-hant
2738,aparitassanā,.n:base.,.f.,," 不恐懼$",f.,[a-paritassanā],,1,80,12,shuihan,zh-hant
2739,aparitassin,.adj.,,," 不戰慄的$不恐怖(害怕)的$",a.,[a-paritassin],,1,80,11,shuihan,zh-hant
2740,apariyanta,.adj.,,," 無邊的$無制限的$",a.,[a-pariyanta],,1,80,10,shuihan,zh-hant
2741,apariyāpanna,.adj.,,," 不繋的$非繋的=出世間的$",a.,[a-pariyāpanna],,1,80,12,shuihan,zh-hant
2742,apāruta,.adj.,,," 已開(門)的$",a.,[Sk. apāvṛta% apāpurati 的 pp.],,1,80,7,shuihan,zh-hant
2743,apāruta,,,apāpurati," 開門$",.pp.,,,1,80,7,shuihan,zh-hant
2744,apasāda,.n:base.,.m.,," 叱責$非難$",m.% apasādana n.,[＜apa-sad],,1,80,7,shuihan,zh-hant
2745,apasādeti,,,,②$非難$叱責$," ","[apa-sad 的 caus.]① 貶下(使降低)% 拒絕. ",,1,80,9,shuihan,zh-hant
2746,apāsādika,.adj.,,," 不善淨的$不端正的$",a.,[a-pāsādika],,1,80,9,shuihan,zh-hant
2747,apasādita,.adj.,,," 已被叱責的$已被非難的$",a.,[apasādeti 的 pp.],,1,80,9,shuihan,zh-hant
2748,apasādita,,,apasādeti,②$非難$叱責$,.pp.,,,1,80,9,shuihan,zh-hant
2749,āpasama,.n:base.,,," 等於水的$",_comp_,āpa+sama,,1,80,7,shuihan,zh-hant
2750,apasanna,.adj.,,," 不欣樂的$不信樂的$",a.,[a-pasanna],,1,80,8,shuihan,zh-hant
2751,apassaṃ,.adj.,,," 不見(沒見過$不知道$不了解)$",a. m.,[a-passat＜passati 的 ppr. sg. nom.],,1,80,7,shuihan,zh-hant
2752,apassanto,.adj.,,," 不見(沒見過$不知道$不了解)$",a. m.,[a-passat＜passati 的 ppr. sg. nom.],,1,80,9,shuihan,zh-hant
2753,apassaya,,,," 依止$",【cf】,passaya,,1,80,8,shuihan,zh-hant
2754,apassaya,.n:base.,.m.,," 依倚物$床墊$睡床$",m.,[Sk. apāśraya],,1,80,8,shuihan,zh-hant
2755,apassāya,,,apasseti," avasseti]$倚靠$依止$",【ger】,,,1,80,8,shuihan,zh-hant
2756,apassayapīṭhaka,.n:base.,,," (頭部)有倚靠的椅子$",_comp_,apassaya+pīṭhaka,,1,80,15,shuihan,zh-hant
2757,apassayi,,,," 見$看(see)$發現找出找到(find)$知(know$recognise$realise)$[(譯者補充) jānāti passati (emphatic phrase)知道識知理解]$",【aor】,passati,,1,80,8,shuihan,zh-hant
2758,apassayika,.adj.,,," 已倚靠的$已臥的$",a.,[＜apassaya],,1,80,10,shuihan,zh-hant
2759,apassena,.n:base.,.m.,," 倚靠物$",n.% apassenaka m.,[cf. apasseti],,1,80,8,shuihan,zh-hant
2760,apassenaphalaka,.n:base.,,," 枕板$",_comp_,apassena+phalaka,,1,80,15,shuihan,zh-hant
2761,apasseti,,,," avasseti]$倚靠$依止$"," ",[Sk. apāśrayati. 【cf】,,1,80,8,shuihan,zh-hant
2762,apassita,.adj.,,," 已倚靠的$已依存的$已依止的$",a.,[apasseti 的 pp.],,1,80,8,shuihan,zh-hant
2763,apassita,,,apasseti," avasseti]$倚靠$依止$",.pp.,,,1,80,8,shuihan,zh-hant
2764,āpāsu,,,āpadā," āpajjati]$災禍$災害$事故$",【loc】,,,1,80,5,shuihan,zh-hant
2765,āpatati,,,," 落下$突進(猛衝闖進)$來$"," ",[ā-pat],,1,80,7,shuihan,zh-hant
2766,āpātha,.n:base.,.m.,," 領域$視野$識域$",m.,[ā-pātha],,1,80,6,shuihan,zh-hant
2767,āpāthakaa.視野的%可見的%看得見的.,,,,,②," m. 四衢街(四通八達的街頭道路).",,1,80,23,shuihan,zh-hant
2768,apaṭicchanna,.adj.,,," 不覆藏的$",a.,[a-paṭicchanna],,1,80,12,shuihan,zh-hant
2769,apatiṭṭhaṃ,,,," 不停住$"," ",[a-patiṭṭhāti(非-停住) 的 ppr. m. sg. nom.],,1,80,10,shuihan,zh-hant
2770,apatta,.adj.,,," 非(缽)器的$②$[a-patta＜pa-āp]$未得的$[非-已得]$",a. ①,[a-patta],,1,80,6,shuihan,zh-hant
2771,apattha,.adj.,,,②$的 pp$]$已丟棄的$,a.,"[Sk. apāsta% apa-as ",,1,80,7,shuihan,zh-hant
2772,apaṭṭhapeti,,,," 除外$無視$"," ",[apa-tiṭṭhati＜sthā 的 caus.],,1,80,11,shuihan,zh-hant
2773,apatthaṭa,,,,,=," ",,1,80,9,shuihan,zh-hant
2774,apatthita,.adj.,,," 不被欲求的$不被(希$期)望的$",a.,[＜a-pattheti],,1,80,9,shuihan,zh-hant
2775,apatthiya,.adj.,,," 不被欲求的$不被(希$期)望的$",a.,[＜a-pattheti],,1,80,9,shuihan,zh-hant
2776,āpatti,.n:base.,.f.,," 罪$罪過$犯戒$",f.,[〃＜āpajjati＜ā-pad],,1,80,6,shuihan,zh-hant
2777,āpattika,.adj.,,," 有罪的$",a.,[BSk. 〃% āpatti-ka],,1,80,8,shuihan,zh-hant
2778,āpattikusalatā,.n:base.,,," 入罪善巧$",_comp_,āpatti+kusalatā,,1,80,14,shuihan,zh-hant
2779,āpattiuṭṭhāna-kusalatā,.n:base.,,," 出罪善巧$",_comp_,āpatti+uṭṭhāna-kusalatā,,1,80,22,shuihan,zh-hant
2780,apāṭuka,,,,," "," ",,1,80,7,shuihan,zh-hant
2781,apavadati,,,," 叱責$排除$"," ",[apa-vadati],,1,80,9,shuihan,zh-hant
2782,apavahati,,,," 搬運(離)開$"," ",[apa-vahati],,1,80,9,shuihan,zh-hant
2783,apavāheti,,,,,【caus】,apavahati,,1,80,9,shuihan,zh-hant
2784,apaviddha,.adj.,,," 已被捨(棄)的$",a.,[apavijjhati 的 pp.],,1,80,9,shuihan,zh-hant
2785,apavyāma,.n:base.,.m.,," 不尊敬$輕侮$~to adv$輕侮地$",m.,[apa-vyāma],,1,80,8,shuihan,zh-hant
2786,apāya,.n:base.,.m.,,②$離去$損減$,m.,,"苦界$苦處$無幸(福)處$惡處 ",1,80,5,shuihan,zh-hant
2787,āpayā,.n:base.,.f.,," 川$水流$",f.,[āpa-ga],,1,80,5,shuihan,zh-hant
2788,apāyakusala,.n:base.,,," 離去善巧$損減善巧$",_comp_,apāya+kusala,,1,80,11,shuihan,zh-hant
2789,apayāna,,,," 離去$退却$",n.,[apa-yāna],,1,80,7,shuihan,zh-hant
2790,apayāpeti,,,,[Sk$apayāpayati],【caus】,apayāti,,1,80,9,shuihan,zh-hant
2791,apayāti,,,," (離$過)去$離去$"," ",[apa-yā],,1,80,7,shuihan,zh-hant
2792,apāyesi,,,," 使飲了 (給喝過了)$"," ",[pāyeti 的 aor. 3sg.],,1,80,7,shuihan,zh-hant
2793,apāyika,.adj.,,," 惡處的$屬於苦界的$",a.,[apāya-ika],,1,80,7,shuihan,zh-hant
2794,āpāyika,.adj.,,," 惡趣的$苦界的$",a.,[apāya-ika],,1,80,7,shuihan,zh-hant
2795,apāyin,.adj.,,," 離去的$",a.,[apāya-in],,1,80,6,shuihan,zh-hant
2796,apekhā,.n:base.,.f.,," 期待$(期)待(希)望$欲求$希望$愛情$",f.,[Sk. apekṣā],,1,80,6,shuihan,zh-hant
2797,apekkhā,.n:base.,.f.,," 期待$(期)待(希)望$欲求$希望$愛情$",f.,[Sk. apekṣā],,1,80,7,shuihan,zh-hant
2798,apekkhaṃ,,,"apekkhati① ",②,【ppr】,,,1,80,8,shuihan,zh-hant
2799,apekkhamāna,,,"apekkhati① ",②,【ppr】,,,1,80,11,shuihan,zh-hant
2800,apekkhāna,,,"apekkhati① ",②,【ppr】,,,1,80,9,shuihan,zh-hant
2801,apekkhati,,,,,[Sk. apa-īkṣ% apekṣate]," 期待% 希望.",,1,80,9,shuihan,zh-hant
2802,apekkhavant,.adj.,,," 有期待的$希望的$",a.,[＜apekkhā],,1,80,11,shuihan,zh-hant
2803,apekkhin,.adj.,,," 期待的$希望的$",a.,[Sk. apekṣin],,1,80,8,shuihan,zh-hant
2804,apekkhita,.adj.,,,②$的 pp$]$已考慮過的$已觀察過的$,a.,"[apekkhati ",,1,80,9,shuihan,zh-hant
2805,apekkhita,,,"apekkhati① ",,.pp.,,,1,80,9,shuihan,zh-hant
2806,apesiyamāna,.adj.,,," 不被侍奉的$",a.,[a-peseti 的 ppr.],,1,80,11,shuihan,zh-hant
2807,apeta,.adj.,,," 已離去的$已離(開)的$",a.,[apeti 的 pp.],,1,80,5,shuihan,zh-hant
2808,apeta,,,apeti," 離去$消失$",.pp.,,,1,80,5,shuihan,zh-hant
2809,apeti,,,," 離去$消失$"," ",[apa-i],,1,80,5,shuihan,zh-hant
2810,āpeti,,,," 使得(到)$"," ",[appoti＜āp 的 caus.],,1,80,5,shuihan,zh-hant
2811,apetteyyatā,.n:base.,.f.,," 不孝順父親(的事)$不孝親$",f.,[a-petteyya-tā],,1,80,11,shuihan,zh-hant
2812,apeyya,.adj.,,," 不可(喝)飲的$不應(喝)飲的$",a.,[a-peyya],,1,80,6,shuihan,zh-hant
2813,aphāsu,.adj.,,," 不安的$不安穏的$已困惑煩惱的$",a.,[a-phāsu],,1,80,6,shuihan,zh-hant
2814,aphusa,.adj.,,," 不可觸的$",a.,[a-phusa＜phusati 的 grd.],,1,80,6,shuihan,zh-hant
2815,āphusati,,,," 感知(明白了知)$到達$"," ",[ā-phusati],,1,80,8,shuihan,zh-hant
2816,api,,,," 也$恐怕$或許$雖然(即便)～也～$api ca 又更(加)～$api (ca) kho 然而$但是 (同樣$仍然$更加)$api nu kho 到底是否～(疑問而強調$是否會否怎麼樣)$app' ekacce 有一部分人～(而其他人～)$epp' eva nāma 恐怕$或許$確實$的確$",indecl.,[pi% 也有當作 app' 的情況],,1,80,3,shuihan,zh-hant
2817,apidahati,,,," 覆(蓋)$妨(礙)$放置在上面$"," ",[api-dhā],,1,80,9,shuihan,zh-hant
2818,apidhāna,,,," 覆(蓋)$妨(礙)$放置在上面$",【cf】,apidahati,,1,80,8,shuihan,zh-hant
2819,apidhāna,,,," 蓋$蓋子$(掩)蔽$",n.,,,1,80,8,shuihan,zh-hant
2820,apidhetuṃ,,,apidahati," 覆(蓋)$妨(礙)$放置在上面$",【inf】,,,1,80,9,shuihan,zh-hant
2821,apiha,.adj.,,," 不熱望的$",a.,[a-piha],,1,80,5,shuihan,zh-hant
2822,apihālu,.adj.,,," 無熱望的$無貪求的$",a.,[a-pihālu],,1,80,7,shuihan,zh-hant
2823,apihita,.adj.,,," 已被覆(蓋)的$",a.,[apidahati 的 pp.],,1,80,7,shuihan,zh-hant
2824,apihita,,,apidahati," 覆(蓋)$妨(礙)$放置在上面$",.pp.,,,1,80,7,shuihan,zh-hant
2825,apiladdha,,,apiḷandhati," 結縛$(用～)裝飾增色(自己)$",.pp.,,,1,80,9,shuihan,zh-hant
2826,apiḷandhana,,,," 結縛$(用～)裝飾增色(自己)$",【cf】,apiḷandhati,,1,80,11,shuihan,zh-hant
2827,apiḷandhana,,,," piḷandhana]$裝飾品$裝飾$",n.,[＜apiḷandhati.【cf】,,1,80,11,shuihan,zh-hant
2828,apiḷandhati,,,," 結縛$(用～)裝飾增色(自己)$"," ",[Sk. apinayhati],,1,80,11,shuihan,zh-hant
2829,apilāpana,,,," 枚舉$列舉$",n.,[＜api-lap],,1,80,9,shuihan,zh-hant
2830,apilāpeti,,,," 枚舉$念誦$虛(構之)說$誇(耀)$"," ",[api-lap],,1,80,9,shuihan,zh-hant
2831,apisuṇā-vācā,.n:base.,.f.,,,f.," ",,1,80,12,shuihan,zh-hant
2832,apithīyati,,,apidahati," 覆(蓋)$妨(礙)$放置在上面$",【pass】,,,1,80,10,shuihan,zh-hant
2833,apithīyati,,,," 被覆(蓋)$被妨(礙)$",#NAME?,[apidahati 的 pass.],,1,80,10,shuihan,zh-hant
2834,apitika,.adj.,,," 無父的$",a.,[a-pitika],,1,80,7,shuihan,zh-hant
2835,āpo,,,," 水$",n.,[Sk. ap% āp% āpaḥ],,1,80,3,shuihan,zh-hant
2836,appa,.adj.,,," 少的$些細的$少量$些細$pl$appāni 些事$",a. n.,[Sk. alpa],,1,80,4,shuihan,zh-hant
2837,appa,.n:base.,,,#-matta$,_comp_,appa+,,1,80,4,shuihan,zh-hant
2838,appaābādha,.n:base.,,," 少病$",_comp_,appa+ābādha,,1,80,10,shuihan,zh-hant
2839,appaaggha,.n:base.,,," 少價(值)$",_comp_,appa+aggha,,1,80,9,shuihan,zh-hant
2840,appaāhāra,.n:base.,,," 少食$斷食$",_comp_,appa+āhāra,,1,80,9,shuihan,zh-hant
2841,appaassāda,.n:base.,,," 少味$少樂$ātaṅka 少惱$",_comp_,appa+assāda,,1,80,10,shuihan,zh-hant
2842,appaāyuka,.n:base.,,," 少壽$短命的$",_comp_,appa+āyuka,,1,80,9,shuihan,zh-hant
2843,appābādha,.n:base.,.m.,," 少病$無病$息災$",m.,[appa-ābādha],,1,80,9,shuihan,zh-hant
2844,appabhakka,.n:base.,,," 食少的$飢饉的$",_comp_,appa+bhakka,,1,80,10,shuihan,zh-hant
2845,appabhoga,.n:base.,,," 少財$貧窮的$",_comp_,appa+bhoga,,1,80,9,shuihan,zh-hant
2846,appabhoti,,,," 不能(夠)$不可能$"," ",[a-pabhoti],,1,80,9,shuihan,zh-hant
2847,appabodhati,,,," 不覺(悟)$"," ",[a-pabodhati],,1,80,11,shuihan,zh-hant
2848,appaccaya,,,,②$不縁$無縁$,n.,"[a-paccaya]① 不滿% 不機嫌% 不(高)興% 憂惱. ",,1,80,9,shuihan,zh-hant
2849,appadakkhiṇaggāhin,.adj.,,," 不(善)巧取的$不熟練的$",a.,[a-padakkhiṇa-gāha-in],,1,80,18,shuihan,zh-hant
2850,appadassa,.n:base.,,," 少見$少智$",_comp_,appa+dassa,,1,80,9,shuihan,zh-hant
2851,appadhaṃsika,.adj.,,," 不能破壞的$不壞的$",a.,[a-padhaṃseti 的 grd.],,1,80,12,shuihan,zh-hant
2852,appadhaṃsita,.adj.,,," 無違害的$",a.,[a-padhaṃseti 的 pp.],,1,80,12,shuihan,zh-hant
2853,appadhaṃsiya,.adj.,,," 不能破壞的$不壞的$",a.,[a-padhaṃseti 的 grd.],,1,80,12,shuihan,zh-hant
2854,appaduṭṭha,.adj.,,," 無過誤的$無過惡的$",a.,[a-paduṭṭha],,1,80,10,shuihan,zh-hant
2855,appagabbha,.adj.,,," 無傲慢的$謙虚的$",a.,[a-pagabbha],,1,80,10,shuihan,zh-hant
2856,appaharita,.n:base.,,," 少草的$",_comp_,appa+harita,,1,80,10,shuihan,zh-hant
2857,appahīna,.adj.,,," 未斷的$不捨斷的$",a.,[a-pahīna],,1,80,8,shuihan,zh-hant
2858,appahoti,,,," 不能(夠)$是不可能$"," ",[a-pahoti = appabhoti],,1,80,8,shuihan,zh-hant
2859,appaka,.adj.,,," 少的$微細的$",a.,[appa-ka],,1,80,6,shuihan,zh-hant
2860,appakasirena,.n:base.,,," 無困難$容易地$",_comp_,appa+kasirena,,1,80,12,shuihan,zh-hant
2861,appakena,.n:base.,.f.,,appikā$,f.," []",,1,80,8,shuihan,zh-hant
2862,appakena,,,,容易地$,adv.,[],,1,80,8,shuihan,zh-hant
2863,appakicca,.n:base.,,," 少事$閒暇的$",_comp_,appa+kicca,,1,80,9,shuihan,zh-hant
2864,appakiṇṇa,.adj.,,," 無混雑混亂的$",a.,[a-pakiṇṇa],,1,80,9,shuihan,zh-hant
2865,appamāda,.n:base.,.m.,," 不放逸$appamādena sampādetha$[汝等(你們)]$經由不放逸來完成吧 (勸導或命令語氣)$",m.,[a-pamāda],,1,80,8,shuihan,zh-hant
2866,appamajjato,,,," 不放逸者的$~地$"," ",[a-pamajjati 的 ppr. sg.【dat】 gen.],,1,80,11,shuihan,zh-hant
2867,appamāṇa,,,," 無量$",n.,[a-pamāṇa],,1,80,8,shuihan,zh-hant
2868,appamāṇābha,.n:base.,.m.,," 無量光$[天]$",m.,[BSk. Apramāṇābha],,1,80,11,shuihan,zh-hant
2869,appamāṇasamādhi,.n:base.,,," 無量三昧$",_comp_,appamāṇa+samādhi,,1,80,15,shuihan,zh-hant
2870,appamāṇasubha,.n:base.,.m.,," 無量淨$[天]$",m.,[BSk. Apramāṇaśubha],,1,80,13,shuihan,zh-hant
2871,appamaññā,.n:base.,.f.,," 無量$",f.,[a-pamaññā＜pamāṇa],,1,80,9,shuihan,zh-hant
2872,appamaññati,,,," 輕視$輕蔑$"," ",[appa-maññati],,1,80,11,shuihan,zh-hant
2873,appamatta,.adj.,,," 少量的$②$[a-pamatta]$不放逸的$",a. ①,[appa-matta],,1,80,9,shuihan,zh-hant
2874,appamattaka,.n:base.,,," 少量$只有少量$",_comp_,appa+mattaka,,1,80,11,shuihan,zh-hant
2875,appameyya,.adj.,,," 不能(無法)計量推測的$不可量的$無限的$",a.,[a-pameyya% Sk. aprameya],,1,80,9,shuihan,zh-hant
2876,appanā,.n:base.,.f.,," appeti]$安止$根本定$専注$",f.,[Sk. arpṇa.【cf】,,1,80,6,shuihan,zh-hant
2877,appāṇaka,.adj.,,,,a.,[a-pāṇa-ka]① 無呼吸的% 無息的.,,1,80,8,shuihan,zh-hant
2878,appāṇakajhāna,.n:base.,,," 無息禪 ",_comp_,appāṇaka+jhāna,,1,80,13,shuihan,zh-hant
2879,appāṇakaudaka,.n:base.,,," 無蟲的水$",_comp_,appāṇaka+udaka,,1,80,13,shuihan,zh-hant
2880,appanāsamādhi,.n:base.,,," 安止定$根本定$",_comp_,appanā+samādhi,,1,80,13,shuihan,zh-hant
2881,appanigghosa,.n:base.,,," 少(聲)音$安静的$",_comp_,appa+nigghosa,,1,80,12,shuihan,zh-hant
2882,appaṇihita,.adj.,,," 無願的$",a.,[a-paṇihita],,1,80,10,shuihan,zh-hant
2883,appaṇihitasamādhi,.n:base.,,," 無願三昧$",_comp_,appaṇihita+samādhi,,1,80,17,shuihan,zh-hant
2884,appaññatta,.adj.,,," 未制定的$",a.,[a-paññatta],,1,80,10,shuihan,zh-hant
2885,appaodaka,.n:base.,,," 少水$乾燥的$",_comp_,appa+odaka,,1,80,9,shuihan,zh-hant
2886,appapañca,.adj.,,," 無戲論的$",a.,[a-papañca],,1,80,9,shuihan,zh-hant
2887,apparajakkha,.n:base.,,," 少塵的$",_comp_,appa+rajakkha,,1,80,12,shuihan,zh-hant
2888,apparāmaṭṭha,.adj.,,," 無執取的$",a.,[a-parāmaṭṭha],,1,80,12,shuihan,zh-hant
2889,appasāda,.n:base.,.m.,," 不信$無信樂$不喜$",m.,[a-pasāda],,1,80,8,shuihan,zh-hant
2890,appasadda,.n:base.,,," 少聲$静寂$",_comp_,appa+sadda,,1,80,9,shuihan,zh-hant
2891,appasanna,.adj.,,," 未信的$",a.,[a-passanna],,1,80,9,shuihan,zh-hant
2892,appasattha,.n:base.,,," 少伴的$寂寞的$",_comp_,appa+sattha,,1,80,10,shuihan,zh-hant
2893,appassaka,.n:base.,,," 少所有$",_comp_,appa+ssaka,,1,80,9,shuihan,zh-hant
2894,appassuta,.n:base.,,," 少聞的$無經驗的$",_comp_,appa+ssuta,,1,80,9,shuihan,zh-hant
2895,appassuta,.adj.,,," 少聞的$未聞的$",a.,[appa-suta],,1,80,9,shuihan,zh-hant
2896,appātaṅka,.n:base.,.m.,," 少惱$少疾$健康$息災$",m.,[appa-ātaṅka],,1,80,9,shuihan,zh-hant
2897,appathāmaka,.n:base.,,," 少力$弱的$",_comp_,appa+thāmaka,,1,80,11,shuihan,zh-hant
2898,appaṭibhāga,.adj.,,," 無對比的$無類比的$",a.,[a-paṭibhāga],,1,80,11,shuihan,zh-hant
2899,appaṭibhāna,.adj.,,," 不能反應善辯的$無頓才的$已困惑(不知如何是好)的$",a.,[a-paṭibhāna],,1,80,11,shuihan,zh-hant
2900,appaṭibhaya,.adj.,,," 無怖畏的$",a.,[a-paṭi-bhaya],,1,80,11,shuihan,zh-hant
2901,appaṭibhaya,,,,,【cf】,paṭibhaya,,1,80,11,shuihan,zh-hant
2902,appaṭigandhika,.adj.,,," 無惡臭的$芳香的$",a.,[a-paṭi-gandha-ika],,1,80,14,shuihan,zh-hant
2903,appaṭigandhiya,.adj.,,," 無惡臭的$芳香的$",a.,[a-paṭi-gandha-ika],,1,80,14,shuihan,zh-hant
2904,appaṭigha,.adj.,,,$[非-有對]$無對的$無障害的$,a.,[a-paṭigha],,1,80,9,shuihan,zh-hant
2905,appāṭihāriya,.adj.,,," 理解難的$愚鈍的$平凡的$",a.,[a-pāṭihāriya],,1,80,12,shuihan,zh-hant
2906,appāṭihāriyakathā,.n:base.,,," 無聊(無用$無意義)的話$",_comp_,appāṭihāriya+kathā,,1,80,17,shuihan,zh-hant
2907,appaṭihata,.adj.,,," 無礙的$無障害的$",a.,[a-paṭihata],,1,80,10,shuihan,zh-hant
2908,appāṭihīra,.adj.,,," 理解難的$愚鈍的$平凡的$",a.,[a-pāṭihāriya],,1,80,10,shuihan,zh-hant
2909,appaṭikamma,,,," 無懺$無悔$",n.,[a-paṭikamma],,1,80,11,shuihan,zh-hant
2910,appaṭikārika,.adj.,,," 無對策的$不賠償(賠罪$道歉)的$無懺悔的$",a.,[a-paṭikāra-ika],,1,80,12,shuihan,zh-hant
2911,appaṭikopeti,,,," 不弄亂打擾的$不(打)破的$"," ",[a-paṭikopeti],,1,80,12,shuihan,zh-hant
2912,appaṭikosanā,.n:base.,.f.,," 許容 (允許$容許)$",f.,[a-paṭikosanā],,1,80,12,shuihan,zh-hant
2913,appaṭikūla,.adj.,,," 無厭的$無厭逆的$",a.,[a-paṭikūla],,1,80,10,shuihan,zh-hant
2914,appaṭikuṭṭha,.adj.,,," 不被非難的$無欠(缺)點的$",a.,[a-paṭikuṭṭha],,1,80,12,shuihan,zh-hant
2915,appaṭima,.adj.,,," 無對比的$無比肩的$",a.,[a-paṭima% BSk. apratima],,1,80,8,shuihan,zh-hant
2916,appaṭimaṃsa,.adj.,,," 不(接)觸$無過失的$",a.,[a-paṭi-massa＜mṛś 的 ger.],,1,80,11,shuihan,zh-hant
2917,appaṭipucchā,,,," 沒有反問的情形 (沒有追問)$",adv.,[a-paṭipucchati 的 ger.],,1,80,12,shuihan,zh-hant
2918,appaṭipuggala,.adj.,,," 無比肩者的$無類比的$無敵的$",a.,[a-paṭipuggala],,1,80,13,shuihan,zh-hant
2919,appaṭirūpa,.adj.,,," 不適當的$無威儀的$",a.,[a-paṭirūpa],,1,80,10,shuihan,zh-hant
2920,appaṭisama,.adj.,,," 無對比的$無相等者的$",a.,[a-paṭisama],,1,80,10,shuihan,zh-hant
